Time,Latitude,Longitude,Depth/Km,Magnitude,errorMag
10:57.2,42.9777,13.1752,9.7,3.1035769614428066,0.154265679
24:25.5,42.8307,13.0922,11.1,2.4263244106468056,0.154275679
27:52.9,42.7152,13.2648,12.8,2.931740069007834,0.154285679
28:19.2,42.7143,13.1883,8.7,2.2724289027695015,0.154295679
30:57.5,42.9178,13.222,10.5,2.336178575295856,0.154305679
31:48.3,42.7658,13.2218,12.6,3.0859768499315035,0.154315679
32:49.6,42.8838,13.0697,10.3,2.5139859700813143,0.154325679
36:19.7,42.832,13.0558,10.2,2.7774966761726003,0.154335679
37:05.8,42.7503,13.2662,11.5,2.3745209193445893,0.154345679
59:13.0,42.8057,13.1353,10.2,3.5,0.154355679
02:54.1,42.8117,13.1273,10.8,3.8,0.154365679
03:07.6,42.8023,13.1598,9.2,3.9,0.154375679
06:22.1,42.8965,13.3172,24.4,2.5358302996214173,0.154385679
12:23.0,42.9705,13.1823,9.3,3.0876183128107266,0.154395679
27:22.0,42.5923,13.2298,13.8,2.449935036854292,0.154405679
28:25.9,42.7943,13.1222,10.4,3.106542875673589,0.154415679
35:37.7,42.7823,13.1348,10.6,2.1155155639444545,0.154425679
44:31.7,42.8893,13.0763,9.6,2.217425515565752,0.154435679
47:50.9,42.7288,13.2203,10.0,3.4,0.154445679
49:51.2,42.9153,13.18,10.6,2.207068395713568,0.154455679
58:08.0,42.7992,13.1398,10.5,3.0129879655542555,0.154465679
03:20.5,42.8013,13.032,10.3,3.7,0.154475679
06:10.7,42.7687,13.1447,11.1,3.0864432681456213,0.154485679
08:54.2,42.981,13.1225,9.6,2.775657709231756,0.154495679
10:52.1,42.7585,13.1393,11.4,2.872981138468015,0.154505679
17:01.9,42.9195,13.0552,11.5,3.0781573011191927,0.154515679
19:38.1,42.7432,13.3323,12.9,2.1755766770703038,0.154525679
20:31.0,42.7948,13.1907,10.1,2.964976298973534,0.154535679
21:15.2,42.8712,13.0522,10.4,2.8255756550265483,0.154545679
28:54.8,42.7332,13.2092,10.9,2.3931432146682647,0.154555679
30:02.1,42.8423,13.0343,10.9,2.9960583926420594,0.154565679
43:08.0,42.6808,13.2122,13.3,2.0426547329565454,0.154575679
46:55.6,42.7507,13.1887,10.2,2.3486241020989014,0.154585679
57:55.3,42.7922,13.1443,10.8,2.283111394837568,0.154595679
13:52.1,42.9062,13.2083,7.9,2.4788737264629495,0.154605679
14:31.3,42.8903,13.0408,10.7,2.4258057616862994,0.154615679
15:31.9,42.8382,13.1105,10.5,2.953139517902959,0.154625679
23:57.1,42.7457,13.1537,16.9,2.4478607593633503,0.154635679
25:30.5,42.9252,13.1407,9.3,2.3342500686221768,0.154645679
26:14.5,42.9168,13.1978,10.8,2.541795328330249,0.154655679
37:07.2,42.7637,13.1572,10.0,3.1484619431250263,0.154665679
38:20.8,42.92,13.2017,9.0,2.4115803228438124,0.154675679
46:26.3,43.0148,13.1383,9.7,2.1279098685091893,0.154685679
49:48.0,42.6782,13.1913,13.7,2.3417230671433518,0.154695679
56:09.4,42.8477,13.0603,10.9,2.97964298522001,0.154705679
04:43.9,42.9332,13.109,10.0,2.0469893372934487,0.154715679
06:48.1,43.0497,13.0877,5.9,2.9909531209290496,0.154725679
07:48.1,42.8075,12.954,10.8,2.2524948875646182,0.154735679
11:46.0,42.7228,13.2222,12.4,2.3967402827331954,0.154745679
16:50.0,42.8337,13.1057,10.0,2.6769435353501985,0.154755679
17:33.5,42.6778,13.2293,13.0,2.083049842399321,0.154765679
25:04.0,42.8423,13.0725,11.4,2.324860675589142,0.154775679
27:23.7,42.8615,13.2382,10.3,2.3332862136929227,0.154785679
40:04.5,42.7128,13.1477,11.2,2.0875116620662304,0.154795679
41:35.7,42.756,13.2713,14.2,2.3291020532065354,0.154805679
42:34.4,42.7753,13.1732,11.0,2.702847695732735,0.154815679
54:20.6,42.9058,13.1113,11.0,2.748528130500011,0.154825679
02:18.4,42.6463,13.3193,4.9,2.394493694926452,0.154835679
03:34.9,42.7648,13.1668,11.0,2.6029125085718823,0.154845679
06:06.6,42.8125,13.1137,10.6,2.530651212922007,0.154855679
07:39.9,42.8052,13.1432,10.6,3.1047267945587125,0.154865679
22:04.8,42.8207,13.2547,20.7,3.1716033862611606,0.154875679
29:53.9,42.8615,13.1897,10.5,2.496422711091181,0.154885679
32:38.7,42.6892,13.231,12.5,2.980467191747766,0.154895679
36:18.3,42.8697,13.0582,13.6,2.830036591967437,0.154905679
37:16.9,42.7197,13.1927,10.4,2.9531249735656915,0.154915679
52:08.1,42.7933,13.1187,12.8,2.407264414422733,0.154925679
55:36.5,42.9063,13.1978,8.3,2.8416790796772284,0.154935679
57:38.0,42.7993,13.0933,11.9,2.9088198026927246,0.154945679
59:27.7,42.7997,13.2083,10.2,2.376299719750091,0.154955679
01:07.3,42.9082,13.1782,13.2,2.532386147295062,0.154965679
02:00.2,42.7118,13.1962,18.1,3.1090126475720963,0.154975679
09:45.2,42.9377,12.7762,14.9,2.6492319170705247,0.154985679
32:38.4,42.701,13.2657,10.4,2.7626854291996485,0.154995679
33:20.1,42.6865,13.2035,12.4,3.1183049737989306,0.155005679
37:36.8,42.9138,13.1018,11.9,2.8488299329200584,0.155015679
42:48.8,42.8022,13.1015,10.4,2.9941084235315287,0.155025679
00:10.7,42.8883,13.1758,13.2,2.538969028029753,0.155035679
04:07.0,42.7117,13.2732,12.9,2.0424084345496376,0.155045679
10:54.9,42.7517,13.0828,10.4,2.1682690184740037,0.155055679
19:16.2,42.7165,13.1977,14.8,2.0766736348928276,0.155065679
20:51.0,42.7972,13.1202,15.4,2.682763966703887,0.155075679
24:11.1,42.8023,13.1707,9.1,2.6869441214119973,0.155085679
30:56.2,42.7308,13.176,10.9,2.41073643718976,0.155095679
32:04.7,42.8082,13.1357,10.5,2.0415835897102066,0.155105679
34:36.9,42.8788,13.0978,8.9,3.0181257979031253,0.155115679
38:29.0,42.7563,13.2247,12.3,2.1622873138343253,0.155125679
40:41.4,42.6867,13.2287,14.6,2.2469552790227723,0.155135679
43:31.6,42.8048,13.1523,10.2,3.0539131446359837,0.155145679
44:12.9,42.8575,13.224,9.5,2.4394954507909468,0.155155679
53:20.7,42.7733,13.2093,9.6,3.089040965486355,0.155165679
01:44.2,42.7443,13.2505,13.6,2.7977536830850243,0.155175679
03:32.8,42.8147,13.1462,10.9,2.443875659066735,0.155185679
04:19.3,43.0108,13.0767,9.6,2.2775666392580622,0.155195679
16:53.4,42.7483,13.1913,10.0,2.6682926188211513,0.155205679
23:50.8,42.9263,13.2088,9.2,2.270364388972886,0.155215679
25:34.4,42.7518,13.2033,9.2,2.477213392507941,0.155225679
31:40.5,42.6822,13.2355,11.5,2.3669764626575915,0.155235679
34:10.8,42.8942,13.2467,16.5,3.1289175644926894,0.155245679
39:53.2,43.0328,13.077,9.1,3.1849264967176296,0.155255679
49:43.4,42.8753,13.2112,6.4,2.7702508110409214,0.155265679
51:08.4,42.5417,13.229,12.2,2.0254327839408135,0.155275679
54:23.1,42.7987,13.1018,10.3,3.0160501579412804,0.155285679
55:41.3,42.8587,13.0423,8.5,2.3765763953494727,0.155295679
57:27.7,42.7927,13.0377,10.5,3.1700571058845846,0.155305679
04:31.2,43.0262,13.1132,5.2,2.898069698559477,0.155315679
08:14.7,42.8017,13.0347,10.6,2.5872031585580793,0.155325679
14:08.6,42.8997,13.3157,24.5,3.0029928471021257,0.155335679
14:50.8,42.7147,13.2552,10.1,2.992161407490265,0.155345679
19:43.3,42.9107,13.1993,9.1,2.9668810872638813,0.155355679
26:26.2,42.8052,13.1928,4.9,2.1548182221915,0.155365679
32:13.8,42.905,13.0007,10.8,2.144581004467925,0.155375679
37:10.2,42.7962,13.0443,10.0,2.8020110841104477,0.155385679
48:22.2,42.8195,13.1093,11.9,2.8954166614052648,0.155395679
54:54.2,42.733,13.2182,11.1,2.534240048526911,0.155405679
56:55.6,43.0332,13.0783,9.2,2.2608937245721226,0.155415679
16:48.2,42.7998,13.1362,10.0,2.981630308852906,0.155425679
21:45.8,42.9042,13.2123,9.3,3.1701726154963374,0.155435679
25:18.6,42.9152,13.0438,11.1,2.9327680593707557,0.155445679
27:37.2,42.9178,13.0558,10.6,2.415349845890776,0.155455679
31:00.3,42.8417,13.2457,13.5,2.7276496569764497,0.155465679
32:15.4,43.0772,13.0743,8.9,2.4485188072010224,0.155475679
34:11.0,42.8707,13.1243,8.5,2.4667809321167598,0.155485679
38:46.3,42.8008,13.1037,11.1,2.0774115672195244,0.155495679
39:36.2,42.9038,13.1947,8.1,2.943046018407953,0.155505679
40:54.9,42.7527,13.2148,9.2,2.0944076463648384,0.155515679
47:09.1,42.8572,13.0353,9.7,3.0450566866982802,0.155525679
51:38.6,42.9207,13.0427,10.9,3.0994403234152013,0.155535679
04:11.5,42.6978,13.3467,13.8,2.4031049733501253,0.155545679
07:21.2,43.0273,13.0793,8.8,2.387998677073761,0.155555679
18:42.3,42.789,13.1673,10.0,2.3192595404421983,0.155565679
31:31.0,42.8752,13.2178,8.4,2.0252342413329916,0.155575679
35:40.9,42.8898,13.0348,10.7,2.2518872013775733,0.155585679
36:39.8,42.6912,13.1725,12.4,2.3660248264136055,0.155595679
37:30.6,42.829,13.0483,10.0,2.378396832075854,0.155605679
38:32.7,43.0138,13.1418,8.3,2.706244832931352,0.155615679
42:16.8,42.894,13.1627,8.6,2.503346285858005,0.155625679
44:21.7,42.6143,13.2323,14.4,2.7681638267383617,0.155635679
46:46.5,42.8262,13.1243,9.4,2.179378122046565,0.155645679
54:59.3,42.7925,13.1178,10.1,2.00469784552489,0.155655679
07:16.0,42.8583,13.0945,11.4,3.111679332032363,0.155665679
07:57.7,43.0028,13.1063,9.5,2.044384219525465,0.155675679
09:19.5,42.8337,13.0515,9.8,2.2001322410111266,0.155685679
14:08.4,42.9282,13.1383,10.5,2.1639600612501755,0.155695679
16:33.3,42.8022,13.0697,10.8,2.2076177758811695,0.155705679
20:19.2,42.8153,13.1565,13.6,3.121725000795794,0.155715679
22:03.8,42.8047,13.1333,10.7,2.547691991484575,0.155725679
24:44.2,42.707,13.2725,11.7,2.036141063925277,0.155735679
30:59.0,42.9137,13.1348,9.7,2.510871822001151,0.155745679
32:42.5,42.8808,13.0992,11.5,2.1115515749693197,0.155755679
38:00.9,42.8008,13.1187,12.1,2.9960463178586187,0.155765679
40:33.3,42.7628,13.1508,10.1,2.0184943869655125,0.155775679
42:47.4,42.9103,13.1917,9.1,3.023761569566095,0.155785679
45:59.3,42.8003,13.2618,14.5,2.8987698805633713,0.155795679
50:51.2,43.0565,13.0863,5.9,2.056549602462258,0.155805679
52:36.1,43.0393,13.0577,9.8,2.7968856110441327,0.155815679
55:11.4,42.6388,13.2247,13.4,2.3231657813537705,0.155825679
02:41.1,42.9762,13.074,11.1,2.9725762587734246,0.155835679
07:48.6,42.7773,13.0812,10.4,3.4,0.155845679
08:48.1,43.0352,13.0568,9.6,3.5,0.155855679
17:20.6,42.782,13.1513,11.0,2.0151245152692523,0.155865679
17:59.0,42.9642,13.1368,6.4,2.430143179711247,0.155875679
24:16.9,42.946,13.214,9.1,2.863619476087674,0.155885679
28:39.9,42.9,13.1568,9.4,2.929974705775857,0.155895679
38:36.3,42.7522,13.1747,10.9,2.4828974946142086,0.155905679
39:48.5,42.882,13.0717,10.8,2.0664433223966756,0.155915679
40:36.2,42.8035,13.032,10.9,3.1032011777073634,0.155925679
41:13.0,42.7962,13.1668,10.0,3.5,0.155935679
48:38.2,42.8072,13.1728,10.6,2.372557132431326,0.155945679
59:49.4,42.7522,13.2553,14.2,2.172046689977137,0.155955679
02:35.9,42.8998,13.0297,10.7,2.0444489515783832,0.155965679
08:52.0,42.9137,13.1117,10.6,3.1181438455725123,0.155975679
18:27.2,42.8758,13.1423,11.7,2.3012733925180417,0.155985679
19:16.4,42.7603,13.1973,10.3,2.0345648578391766,0.155995679
21:44.8,42.8677,13.1143,12.1,2.183527819781606,0.156005679
32:42.7,42.9085,13.1968,9.2,3.067117453637449,0.156015679
33:38.6,42.9068,13.1042,8.6,2.425628013964022,0.156025679
37:22.2,42.7132,13.1927,10.1,2.939808083560666,0.156035679
57:48.3,42.8718,13.1717,8.4,2.3100933796544183,0.156045679
59:39.5,42.7417,13.1303,10.7,2.28734598438042,0.156055679
20:59.0,42.8913,13.1597,9.2,2.5663957890278253,0.156065679
22:27.6,42.7297,13.1962,9.7,2.80433281874566,0.156075679
28:34.0,42.7183,13.2388,10.4,2.51804115583784,0.156085679
30:27.4,42.7723,13.1478,11.6,2.1718769942880143,0.156095679
32:58.8,42.6772,13.234,11.4,2.961780579718676,0.156105679
35:51.5,42.8948,13.1703,10.2,2.1801610477877773,0.156115679
38:35.2,42.9317,13.2218,9.2,2.523305008534223,0.156125679
48:42.6,42.734,13.1717,10.9,2.5813572177906643,0.156135679
49:46.1,42.7342,13.1848,13.0,2.616833198596259,0.156145679
52:10.0,42.7423,13.1202,11.6,2.4375484278638444,0.156155679
53:27.9,42.7482,13.1782,3.0,2.338268913943277,0.156165679
01:17.0,42.8852,13.2575,9.1,3.0765118674354177,0.156175679
02:30.9,42.8097,13.1393,10.2,2.736928604897244,0.156185679
05:06.6,42.9258,13.1358,10.0,2.7827670000896747,0.156195679
05:52.2,42.7063,13.262,11.1,3.0491242260065623,0.156205679
26:53.9,42.8807,13.1732,8.0,2.6357685482283273,0.156215679
27:43.6,43.0008,13.1508,6.2,2.435089307603842,0.156225679
33:58.3,42.6812,13.1778,12.8,2.7990194334585468,0.156235679
35:26.7,42.9612,13.0582,12.3,2.64825709601506,0.156245679
55:31.8,42.9557,13.1317,9.9,3.1420465413980585,0.156255679
00:21.5,43.0058,13.1248,9.3,2.25212598620457,0.156265679
02:48.6,42.784,13.1337,10.3,2.4542323167917983,0.156275679
15:50.5,42.7237,13.2127,9.4,2.8985660564677755,0.156285679
16:55.4,42.7742,13.2087,10.3,2.6092586606831407,0.156295679
22:46.9,42.8567,13.0822,13.1,2.2088073870001725,0.156305679
32:07.1,42.9415,13.1483,10.0,2.6008397585916097,0.156315679
33:13.7,42.7958,13.1118,10.5,2.985225136914023,0.156325679
34:28.3,42.7913,13.4903,19.4,2.3648369598188754,0.156335679
41:04.4,42.7938,12.9185,12.3,2.378591918047526,0.156345679
45:34.0,42.9453,13.1238,10.4,2.321285041116764,0.156355679
50:12.0,42.82,13.2505,14.9,2.373179309753625,0.156365679
57:10.1,42.9182,13.0248,11.2,2.3457475518608697,0.156375679
05:07.7,42.7583,13.2098,9.6,2.4337929581584823,0.156385679
13:52.1,42.7775,13.2047,9.4,3.3,0.156395679
15:43.7,42.71,13.1672,11.3,2.902328769399559,0.156405679
24:28.3,42.8972,13.1083,10.4,2.951152105144851,0.156415679
26:02.1,42.934,13.193,9.4,2.860627005350957,0.156425679
26:34.0,42.9193,13.1168,9.7,2.091065013017321,0.156435679
28:56.4,42.8573,13.2255,10.1,2.077959654061942,0.156445679
43:18.7,42.874,13.1868,10.4,2.5450690780937695,0.156455679
43:48.7,42.7147,13.2405,10.8,3.146742095041235,0.156465679
44:44.6,42.7997,13.1712,9.0,2.5056165975718163,0.156475679
46:22.0,42.6868,13.273,11.1,2.699103598779576,0.156485679
47:56.4,42.7767,13.209,9.6,2.0296694824230164,0.156495679
50:51.5,42.7853,13.1122,11.0,2.137498883773657,0.156505679
54:46.2,42.8335,13.03,10.6,2.5056890043255344,0.156515679
00:55.1,42.8803,13.0362,10.9,2.875563622841283,0.156525679
02:41.9,42.8193,13.0908,10.0,2.29836216762319,0.156535679
05:15.0,43.0387,13.117,8.1,2.578653505855471,0.156545679
06:12.6,42.7022,13.2733,12.9,2.1925714179439324,0.156555679
10:05.5,42.9545,13.1518,9.2,3.1991787477940523,0.156565679
14:44.7,42.8073,13.1445,10.4,2.016238158250845,0.156575679
21:38.1,42.86,13.1158,8.3,2.7797341846747545,0.156585679
26:15.9,42.9303,13.1428,8.1,3.135641363547748,0.156595679
28:12.6,42.6315,13.2072,13.4,2.991534386907724,0.156605679
29:00.9,42.8373,13.1633,10.5,2.632773121333038,0.156615679
33:55.5,42.7678,13.2382,12.0,2.5005731139569427,0.156625679
38:46.4,42.8348,13.1667,10.0,2.0427626236854404,0.156635679
46:12.5,42.9118,13.0652,11.8,2.22198704161271,0.156645679
47:44.4,42.7423,13.264,10.8,2.5076477680026548,0.156655679
56:24.7,42.8877,13.1382,10.9,2.9009567536516574,0.156665679
58:44.5,42.7943,13.0788,11.5,2.451727374268244,0.156675679
00:11.2,42.7288,13.179,9.7,2.084485392900107,0.156685679
03:08.6,43.0268,13.074,8.9,3.075290308052476,0.156695679
09:00.4,42.8788,13.0508,10.8,2.5499033016578085,0.156705679
10:23.7,42.839,13.1662,10.9,2.3093237170514653,0.156715679
11:01.8,42.8488,13.2227,9.6,3.1228633038821725,0.156725679
19:59.2,42.7682,13.1707,10.5,2.279417563824875,0.156735679
22:45.2,42.7167,13.208,11.5,2.1318917593220927,0.156745679
32:33.5,42.6872,13.2757,9.3,2.8473741521078195,0.156755679
34:07.1,42.8207,13.0993,12.6,2.383106568050487,0.156765679
41:16.2,42.7582,13.0827,10.9,2.3486903555180527,0.156775679
43:02.0,42.7897,13.0853,10.3,3.1361691311213677,0.156785679
44:37.4,42.7898,13.1477,9.0,2.3038817960197653,0.156795679
47:32.8,42.9223,13.0192,10.6,2.2916659080649366,0.156805679
54:07.2,42.8333,13.1675,10.9,2.828138706347196,0.156815679
55:06.7,42.7445,13.2277,11.3,2.7767664255878755,0.156825679
57:30.2,42.818,13.1582,9.6,2.4052766640540826,0.156835679
04:19.0,42.8032,13.1485,10.8,2.3235167424114076,0.156845679
06:13.3,42.9095,13.1713,10.3,2.117395279981291,0.156855679
13:52.7,42.7993,13.1063,10.6,2.3195658643165515,0.156865679
14:24.0,42.9118,13.1922,9.7,2.8510255245207325,0.156875679
21:23.9,42.8812,13.1013,10.0,2.560638071201822,0.156885679
25:59.7,42.8847,13.1473,10.7,2.204831388595603,0.156895679
35:34.3,42.7928,13.1487,9.1,2.7259797020299352,0.156905679
42:37.2,42.8407,13.1627,10.8,3.166955899972799,0.156915679
43:24.5,42.7642,13.1498,11.4,3.1566522717295262,0.156925679
47:34.4,42.8158,13.0873,10.1,2.7787147633945506,0.156935679
03:49.8,42.7937,13.1072,10.5,3.090238899971114,0.156945679
06:38.1,42.8578,13.2237,10.2,3.126542790165484,0.156955679
08:28.6,42.9692,13.098,10.8,2.243252448560404,0.156965679
12:26.8,42.7928,13.0763,10.2,2.6017430698047828,0.156975679
16:06.7,42.8937,13.0778,9.8,3.0116157468921254,0.156985679
16:54.0,42.8862,13.1302,12.0,2.936348533521639,0.156995679
17:30.3,42.8002,13.1528,10.1,2.994044218710828,0.157005679
18:43.9,43.0523,13.0877,7.9,2.1471006259057153,0.157015679
22:35.8,42.8413,13.1512,9.6,2.4284330158829293,0.157025679
24:28.1,42.8142,13.1593,10.4,2.7081397876934408,0.157035679
30:22.9,42.8888,13.1927,10.8,2.8097576062890677,0.157045679
45:51.2,42.7147,13.2982,13.1,2.1524282699729267,0.157055679
46:34.7,42.8165,13.1523,11.1,2.0613042592460515,0.157065679
53:02.7,43.0308,13.0453,9.9,3.4,0.157075679
55:16.2,42.8942,13.2158,9.3,2.6193103608053403,0.157085679
55:59.9,42.7932,13.173,10.7,2.3078469733385387,0.157095679
56:45.6,42.9018,13.2077,8.8,2.6010421491803974,0.157105679
01:26.1,42.9057,13.163,9.0,2.4493046091698023,0.157115679
12:09.4,42.7097,13.2253,10.7,2.502051311359151,0.157125679
18:10.6,42.733,13.2298,10.6,2.506691560843619,0.157135679
20:21.8,42.822,13.1273,13.2,3.047940325655066,0.157145679
23:12.7,42.8898,13.1925,9.3,2.520242065691608,0.157155679
28:16.7,42.8892,13.0592,13.1,3.134591678979041,0.157165679
29:21.3,42.8875,13.1893,9.5,2.474725330710033,0.157175679
37:29.2,42.8017,13.1192,10.6,2.700743228570562,0.157185679
44:30.9,42.777,13.2152,10.8,2.822121770093072,0.157195679
49:24.4,42.9475,13.2323,6.5,2.056853278303539,0.157205679
50:58.8,42.7877,13.0722,10.5,2.858539963604503,0.157215679
52:11.1,42.9023,13.1843,7.8,2.036074146600535,0.157225679
56:51.3,42.8907,13.15,9.1,2.8880814025404984,0.157235679
00:05.7,42.8752,13.086,10.7,2.9394813209160837,0.157245679
01:11.0,42.7868,13.1927,9.9,2.371855981505114,0.157255679
01:42.8,42.793,13.1762,10.0,2.3232975411940937,0.157265679
05:57.3,42.8142,13.3535,14.8,2.520999196587312,0.157275679
10:21.7,42.7502,13.2095,10.8,2.8854894857429807,0.157285679
16:30.8,42.7658,13.1102,11.2,2.1958736833895904,0.157295679
17:39.7,42.9238,13.0202,11.9,2.7858425363513457,0.157305679
24:40.3,42.8087,13.1483,10.2,2.1227745539489105,0.157315679
25:25.7,42.7303,13.2062,11.4,2.4630537437057973,0.157325679
33:08.9,42.7352,13.2827,9.3,2.237129013471782,0.157335679
37:55.6,42.7538,13.0832,10.5,2.7948322462724664,0.157345679
42:08.6,42.886,13.1048,19.6,2.300544491669972,0.157355679
45:37.0,42.801,13.1447,10.6,2.7515904104610223,0.157365679
47:34.6,42.887,13.1715,8.9,2.308456944211184,0.157375679
49:04.2,42.8553,13.0953,10.6,2.869509472035606,0.157385679
50:26.3,42.7332,13.2053,10.6,2.4582884025007212,0.157395679
53:51.1,42.8608,13.2165,10.4,2.809922141155652,0.157405679
11:10.9,42.96,13.1792,9.9,2.614448541514239,0.157415679
12:19.9,42.8285,12.8447,6.4,2.523785803433662,0.157425679
12:42.5,42.8348,13.205,8.5,2.116007216144245,0.157435679
21:30.3,42.881,13.2083,7.7,2.9262905558909895,0.157445679
22:26.1,42.6405,13.2965,11.2,3.0490775231524148,0.157455679
23:20.1,42.9882,13.0337,8.7,2.8674333553546876,0.157465679
26:16.7,42.9233,13.2017,7.8,2.8160966141555934,0.157475679
41:20.5,43.0012,13.0967,8.6,2.1059671320417417,0.157485679
45:59.8,42.8217,13.1088,11.1,2.797048809069139,0.157495679
50:04.4,42.8358,13.2103,13.5,2.0840289649557784,0.157505679
56:05.8,42.713,13.144,11.6,2.4253941913894708,0.157515679
11:56.9,42.7633,13.1813,10.0,2.9474049886097777,0.157525679
16:00.6,42.8018,13.0873,11.0,3.0194564101144596,0.157535679
16:52.9,42.8503,13.2215,10.0,2.4670633533379416,0.157545679
20:52.1,42.7138,13.1798,14.5,2.474204242152059,0.157555679
26:47.3,42.9282,13.2067,9.4,3.4,0.157565679
27:41.2,42.9413,13.1473,9.8,3.4,0.157575679
33:56.6,42.8443,13.0043,10.3,2.7908039137624034,0.157585679
37:49.7,42.8782,13.0678,8.4,3.7,0.157595679
42:05.4,42.7267,13.185,10.9,2.5707850907800323,0.157605679
43:47.3,42.9467,13.0578,12.1,2.0652359946890666,0.157615679
52:53.2,42.7318,13.2432,12.0,2.853457085514998,0.157625679
09:31.2,42.7928,13.1393,11.0,2.5918804069155454,0.157635679
12:53.5,42.9223,13.1473,9.0,2.2560859435948806,0.157645679
13:38.9,42.8327,13.0822,11.1,2.9320727988179085,0.157655679
17:29.1,42.787,13.2025,10.0,2.5158257576257097,0.157665679
25:17.4,42.992,13.0432,7.7,2.175069602871941,0.157675679
36:11.0,42.8978,13.2018,9.7,2.232131957821797,0.157685679
38:19.3,42.819,13.1303,10.4,3.1581164747410204,0.157695679
48:39.7,42.8072,13.1557,9.8,2.7158835625801707,0.157705679
58:43.9,42.9288,13.1648,8.8,2.7410594173241662,0.157715679
02:43.3,42.8263,13.0788,8.9,2.505700183661812,0.157725679
05:36.2,42.7758,13.1392,11.7,2.4853254812661705,0.157735679
19:43.6,42.938,13.2078,9.2,2.030135184825482,0.157745679
20:41.0,42.7765,13.2102,7.0,2.1398817440391724,0.157755679
22:16.7,42.785,13.1228,18.1,2.853619974463741,0.157765679
24:51.7,42.987,13.0407,8.2,2.7402862255183216,0.157775679
41:48.3,42.8102,13.1477,10.6,2.526252266599809,0.157785679
42:26.6,42.8392,13.3953,22.6,3.034793482386104,0.157795679
44:09.2,43.002,13.068,11.0,2.947806268075774,0.157805679
47:03.8,42.8373,12.9503,7.4,2.1702112745268187,0.157815679
50:52.9,42.7358,13.1698,10.9,2.574217839679491,0.157825679
55:34.1,42.693,13.1738,13.0,3.156536520380124,0.157835679
57:34.0,42.8808,13.185,7.7,3.3,0.157845679
58:24.2,43.0268,13.0968,4.2,2.132822974513352,0.157855679
04:31.7,42.9473,13.1033,8.0,2.7362798833845376,0.157865679
05:20.9,42.686,13.2375,11.4,2.5617425424158182,0.157875679
